trip_id,route_id,stop_id,speed_mps,feed_timestamp,vehicle_id
2181313:564023:568414,2,09076,5.0,13:59:00,3490101813
2182168:568158:568910,801,Smspr1,0.0,14:15:00,3490101922
2182388:568214:568422,12,S00029,13.609999656677246,14:26:00,3490101827
2181362:565271:568933,1,S02039,0.0,13:50:00,3490101361
2182110:568768:568913,702,S09210,10.0,14:00:00,3490101368
2181714:566861:568958,7,S02083,4.159999847412109,13:33:00,3490101811
2192727:566209:568891,16,S00502,0.0,13:55:00,3490102103
2182024:566701:568954,701,S00292,6.659999847412109,14:15:00,3490101803
2181624:563534:568374,15,00656,7.769999980926514,13:26:00,3490101689
2192635:564626:568532,16,00461,2.7699999809265137,14:15:00,3490101816
2181342:568215:568381,2,00216,10.829999923706055,13:30:00,3490101826
2182300:566512:568490,12,S02042,0.0,14:09:00,3490101838
2199566:567052:568976,4,S02083,4.440000057220459,13:45:00,3490101817
2181169:563491:568960,19,S02083,0.0,14:20:00,3490101480
2181116:564457:568929,19,09117,8.329999923706055,13:57:00,3490101365
2199415:563517:568925,4,S02076,13.329999923706055,14:10:00,3490101821
2199365:563414:568261,501,09057,11.380000114440918,13:45:00,3490101257
2181598:565001:568354,15,00035,8.329999923706055,13:30:00,3490102101
2181757:567276:568283,14,09232,7.769999980926514,13:40:00,3490101367
2181343:564368:568518,2,09181,12.800000190734863,14:00:00,3490101808
2182023:563404:568951,701,S00292,5.550000190734863,14:00:00,3490101254
2199310:566003:568502,501,S09042,9.720000267028809,14:00:00,3490101684
2181479:563279:568923,6,09159,0.0,14:00:00,3490101901
2181312:566001:568419,2,S00444,7.21999979019165,13:29:00,3490101359
2181738:565576:568303,13,09327,8.880000114440918,14:00:00,3490101258
2181663:567555:568323,10,00023,20.0,13:55:00,3490101683
2182321:567879:568390,602,S00126,15.0,14:13:00,3490101951
2199367:564411:568429,501,S02039,0.8299999833106995,14:15:00,3490101686
2181423:567530:568572,1,Smspr1,13.050000190734863,14:20:00,3490101255
2192634:568195:568894,16,03038,8.609999656677246,13:45:00,3490101479
2181599:567421:568400,15,09053,2.7699999809265137,14:00:00,3490102106
2181363:566450:568361,1,02043,0.0,14:05:00,3490101805
2199528:564474:568300,502,09164,10.550000190734863,14:00:00,3490101481
2199478:564276:568365,502,S09037,13.329999923706055,13:55:00,3490101687
2182192:563875:568242,701,S09227,0.0,14:25:00,3490101482
2181656:566037:568424,7,09044,10.829999923706055,14:00:00,3490101502
2199366:567437:569001,501,S00524,10.130000114440918,14:00:00,3490101046
2192693:567096:568520,22,03036,9.720000267028809,14:08:00,3490102105
2181707:566591:568447,7,00182,7.21999979019165,14:04:00,3490101840
2181438:568813:568957,11,00527,11.9399995803833,14:03:00,3490101369
2199477:565466:568902,502,S02037,8.329999923706055,13:40:00,3490101831
2182075:568589:568990,702,S02035,8.329999923706055,13:45:00,3490101362
2181501:563909:568916,11,00528,12.770000457763672,13:45:00,3490101370
2181288:564337:568504,601,S00139,7.5,14:09:00,3490101837
2182309:563298:568432,12,S02070,0.0,14:25:00,3490101807
2181087:565507:568970,32,02069,7.769999980926514,14:14:00,3490101366
2181068:566494:568948,32,09155,13.329999923706055,13:45:00,3490101506
2181059:565682:568571,31,02052,0.0,14:00:00,3490101839
2181625:567243:568260,15,S09037,1.659999966621399,13:56:00,3490101510
2199479:564905:568442,502,S09015,10.0,14:10:00,3490101812
2181295:564597:568551,601,00814,0.0,14:20:00,3490101923
