trip_id,route_id,stop_id,speed_mps,feed_timestamp,vehicle_id
2181349:564030:568414,2,00218,8.880000114440918,17:00:00,3490101813
2199497:563857:568900,502,00739,0.0,17:58:00,3490101818
2199382:567587:568910,501,S00524,15.829999923706055,17:45:00,3490101922
2181395:568053:568422,1,00189,9.15999984741211,17:21:00,3490101827
2181509:563739:568933,11,00111,2.5,17:45:00,3490101361
2181057:565520:568328,32,09093,0.550000011920929,17:45:00,3490102402
2181320:565032:568419,2,00317,8.609999656677246,17:29:00,3490101368
2182084:568772:568898,702,00806,16.110000610351562,17:45:00,3490101811
2181227:564552:568902,19A,09125,11.109999656677246,17:57:00,3490102103
2181276:563720:568504,601,S02080,0.0,18:07:00,3490101803
2181047:563488:568374,31,00262,3.609999895095825,17:30:00,3490101689
2199422:568197:568954,4,00378,11.109999656677246,17:46:00,3490101816
2181350:563779:568381,2,02069,6.380000114440918,17:30:00,3490101826
2182339:568103:568390,601,S00426,3.609999895095825,17:37:00,3490101688
2192642:567508:568490,16,00367,2.7699999809265137,17:45:00,3490101838
2181446:568635:568992,11,S02084,8.949999809265137,18:05:00,3490101360
2182038:566297:568923,701,01017,13.609999656677246,17:45:00,3490101817
2182396:567286:568960,12,00436,0.0,17:55:00,3490101480
2199383:567460:568929,501,S00411,6.659999847412109,17:57:00,3490101365
2199495:567440:568896,502,09120,8.050000190734863,17:34:00,3490101821
2182243:568217:568892,701,02001,10.550000190734863,17:55:00,3490102101
2181390:564826:568283,1,S02040,5.269999980926514,17:35:00,3490101367
2181319:564126:568518,2,09127,10.4399995803833,17:02:00,3490101808
2181607:563307:568355,15,00649,15.829999923706055,18:00:00,3490101254
2181856:563378:568502,7,00838,7.769999980926514,17:33:00,3490101684
2199321:567704:568336,501,S00272,0.0,17:36:00,3490101901
2199498:565426:568430,502,S02078,13.329999923706055,18:10:00,3490102104
2199538:565828:568925,502,S00357,8.329999923706055,18:00:00,3490101359
2181684:566115:568958,10,09119,12.770000457763672,17:55:00,3490101258
2182118:568864:568931,702,00352,0.0,17:30:00,3490101683
2182119:568718:568941,702,00616,10.270000457763672,18:00:00,3490101951
2182039:565669:568894,701,00353,7.769999980926514,18:00:00,3490101479
2182176:566741:568994,801,00179,0.0,18:00:00,3490101929
2181864:565603:568400,7,S00818,10.829999923706055,17:30:00,3490102106
2181746:564049:568361,13,03045,0.27000001072883606,18:01:00,3490101805
2181631:566938:568559,15,00602,6.940000057220459,16:59:00,3490101481
2181761:564712:568288,14,09183,14.15999984741211,17:50:00,3490101478
2199574:567007:568951,4,S00504,0.0,17:48:00,3490101920
2181632:566469:568365,15,00628,10.550000190734863,17:28:00,3490101687
2199496:567167:568242,502,09129,2.5,17:46:00,3490101482
2181491:563391:568424,6,00537,7.5,17:45:00,3490101502
2182229:567233:569001,702,00284,4.929999828338623,17:50:00,3490101046
2199322:566813:568520,501,S02077,0.0,18:02:00,3490102105
2181389:564398:568447,1,S02070,0.0,18:05:00,3490101840
2199381:564491:568261,501,09182,6.380000114440918,17:33:00,3490101364
2181677:568050:568355,10,00777,3.049999952316284,17:25:00,3490101362
2182379:566101:568495,601,00134,11.65999984741211,17:52:00,3490101477
2181606:567631:568906,15,S00694,9.720000267028809,17:30:00,3490101050
2181402:567379:568432,1,00157,11.109999656677246,17:50:00,3490101807
2192700:563675:568970,22,09121,8.329999923706055,17:37:00,3490101366
2181468:565759:568948,6,S00524,12.220000267028809,18:00:00,3490101506
2181074:566487:568524,31,00505,10.0,18:00:00,3490101825
2192671:567749:568571,22,00814,10.829999923706055,17:45:00,3490101839
2182390:564800:568442,12,S00127,0.0,17:57:00,3490101812
2182389:567569:568551,602,S09205,9.720000267028809,17:48:00,3490101923
