trip_id,route_id,stop_id,speed_mps,feed_timestamp,vehicle_id
2181305:567335:568414,2,09142,8.609999656677246,09:59:00,3490101813
2181125:565850:568956,19,09106,8.050000190734863,10:50:00,3490101818
2199466:563870:568910,502,S02078,6.380000114440918,10:55:00,3490101922
2182161:566645:568951,801,S02039,3.609999895095825,10:45:00,3490102403
2182283:566902:568933,601,00132,13.609999656677246,10:47:00,3490101361
2199521:563951:568913,502,S00584,1.1100000143051147,10:30:00,3490101368
2181593:564279:568958,15,S02083,5.829999923706055,11:00:00,3490101811
2181037:564413:568891,32,02065,8.880000114440918,10:15:00,3490102103
2192658:567998:568374,22,03034,14.15999984741211,10:45:00,3490101689
2181061:564500:568532,31,S02070,0.0,11:00:00,3490101816
2181306:567198:568381,2,09082,7.769999980926514,10:29:00,3490101826
2181725:566792:568490,7,00831,10.550000190734863,10:30:00,3490101838
2181668:564675:568976,10,09119,8.050000190734863,10:55:00,3490101817
2199560:568080:568369,4,S00504,6.659999847412109,10:45:00,3490101480
2181457:568038:568259,6,S02070,0.0,11:00:00,3490102102
2182185:566067:568929,701,S09227,15.270000457763672,11:00:00,3490101365
2182069:568774:568914,702,S09209,1.659999966621399,10:45:00,3490102401
2199408:563301:568261,4,09165,0.0,10:40:00,3490101257
2181374:568228:568354,1,S02042,6.940000057220459,10:20:00,3490102101
2181592:564238:568283,15,00469,1.940000057220459,10:30:00,3490101367
2181335:567805:568518,2,00746,6.070000171661377,10:00:00,3490101808
2181392:567572:568923,1,S02040,0.0,10:35:00,3490101901
2181498:565103:568945,11,S00505,0.0,10:45:00,3490102104
2181336:565316:568419,2,S00426,2.7699999809265137,10:30:00,3490101359
2199354:567263:568323,501,S02039,0.0,11:00:00,3490101683
2181618:565599:568390,15,00017,9.15999984741211,10:26:00,3490101951
2199353:566122:568429,501,S09038,10.550000190734863,10:45:00,3490101686
2182314:566556:568572,602,09206,8.329999923706055,10:45:00,3490101255
2181090:564397:568894,31,09097,0.0,10:30:00,3490101479
2181358:563632:568400,1,02013,5.829999923706055,10:50:00,3490102106
2182302:564739:568361,12,02069,4.71999979019165,10:55:00,3490101805
2199304:566243:568300,501,S02077,0.0,11:00:00,3490101481
2199465:565134:568925,502,02072,15.270000457763672,10:40:00,3490101478
2192721:564479:568424,16,09242,7.21999979019165,10:54:00,3490101502
2199352:565985:569001,501,09182,10.800000190734863,10:30:00,3490101046
2181069:564748:568520,32,00314,8.050000190734863,10:45:00,3490102105
2199464:563498:568447,502,S02037,6.659999847412109,10:25:00,3490101840
2182103:568741:568957,702,S02040,3.609999895095825,10:30:00,3490101369
2182010:565233:568990,701,00510,10.829999923706055,10:45:00,3490101362
2181734:566116:568960,13,00648,0.0,10:31:00,3490101477
2181435:568791:568916,11,S02084,0.0,11:05:00,3490101370
2181726:567446:568504,7,S02081,0.0,11:00:00,3490101837
2181692:567936:568300,10,S02084,13.050000190734863,10:25:00,3490101050
2181619:566204:568432,15,00685,11.109999656677246,10:56:00,3490101807
2181754:567971:568970,14,00006,7.5,10:40:00,3490101366
2181526:564797:568948,6,00615,6.940000057220459,10:45:00,3490101506
2181711:565632:568571,7,00834,6.659999847412109,10:33:00,3490101839
2192628:567833:568260,16,00498,0.27000001072883606,10:45:00,3490101510
